LAMMPS data file. CGCMM style. atom_style charge generated by VMD/TopoTools v1.7 on Thu Sep 07 10:43:24 +0330 2023
 6054 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 3 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 -77.329989 77.329989  xlo xhi
 -77.329989 77.329989  ylo yhi
 -1.2000000 30.000000  zlo zhi

# Pair Coeffs
#
# 1  H
# 2  O
# 3  Pt

 Masses

 1 1.007940 # H
 2 15.999400 # O
 3 195.084000 # Pt

 Atoms # charge

302 3 0.000000 -69.597000 37.258999 0.994000 # Pt
303 3 0.000000 -71.002998 38.665001 -0.994000 # Pt
304 3 0.000000 -69.597000 40.070999 0.994000 # Pt
305 3 0.000000 -71.002998 41.477001 -0.994000 # Pt
306 3 0.000000 -69.597000 42.882999 0.994000 # Pt
307 3 0.000000 -71.002998 44.289001 -0.994000 # Pt
308 3 0.000000 -69.597000 45.695000 0.994000 # Pt
309 3 0.000000 -71.002998 47.101002 -0.994000 # Pt
310 3 0.000000 -69.597000 48.507000 0.994000 # Pt
311 3 0.000000 -71.002998 49.912998 -0.994000 # Pt
312 3 0.000000 -69.597000 51.319000 0.994000 # Pt
313 3 0.000000 -71.002998 52.724998 -0.994000 # Pt
314 3 0.000000 -69.597000 54.131001 0.994000 # Pt
315 3 0.000000 -71.002998 55.536999 -0.994000 # Pt
316 3 0.000000 -69.597000 56.943001 0.994000 # Pt
317 3 0.000000 -71.002998 58.348999 -0.994000 # Pt
318 3 0.000000 -69.597000 59.755001 0.994000 # Pt
319 3 0.000000 -71.002998 61.160999 -0.994000 # Pt
320 3 0.000000 -69.597000 62.567001 0.994000 # Pt
321 3 0.000000 -71.002998 63.973000 -0.994000 # Pt
322 3 0.000000 -69.597000 65.378998 0.994000 # Pt
323 3 0.000000 -71.002998 66.785004 -0.994000 # Pt
324 3 0.000000 -69.597000 68.191002 0.994000 # Pt
325 3 0.000000 -71.002998 69.597000 -0.994000 # Pt
326 3 0.000000 -69.597000 71.002998 0.994000 # Pt
327 3 0.000000 -71.002998 72.408997 -0.994000 # Pt
328 3 0.000000 -69.597000 73.815002 0.994000 # Pt
329 3 0.000000 -71.002998 75.221001 -0.994000 # Pt
330 3 0.000000 -69.597000 76.626999 0.994000 # Pt
331 3 0.000000 -68.191002 -76.626999 -0.994000 # Pt
332 3 0.000000 -66.785004 -75.221001 0.994000 # Pt
333 3 0.000000 -68.191002 -73.815002 -0.994000 # Pt
334 3 0.000000 -66.785004 -72.408997 0.994000 # Pt
335 3 0.000000 -68.191002 -71.002998 -0.994000 # Pt
336 3 0.000000 -66.785004 -69.597000 0.994000 # Pt
337 3 0.000000 -68.191002 -68.191002 -0.994000 # Pt
338 3 0.000000 -66.785004 -66.785004 0.994000 # Pt
339 3 0.000000 -68.191002 -65.378998 -0.994000 # Pt
340 3 0.000000 -66.785004 -63.973000 0.994000 # Pt
341 3 0.000000 -68.191002 -62.567001 -0.994000 # Pt
342 3 0.000000 -66.785004 -61.160999 0.994000 # Pt
343 3 0.000000 -68.191002 -59.755001 -0.994000 # Pt
344 3 0.000000 -66.785004 -58.348999 0.994000 # Pt
345 3 0.000000 -68.191002 -56.943001 -0.994000 # Pt
346 3 0.000000 -66.785004 -55.536999 0.994000 # Pt
347 3 0.000000 -68.191002 -54.131001 -0.994000 # Pt
348 3 0.000000 -66.785004 -52.724998 0.994000 # Pt
349 3 0.000000 -68.191002 -51.319000 -0.994000 # Pt
350 3 0.000000 -66.785004 -49.912998 0.994000 # Pt
351 3 0.000000 -68.191002 -48.507000 -0.994000 # Pt
352 3 0.000000 -66.785004 -47.101002 0.994000 # Pt
353 3 0.000000 -68.191002 -45.695000 -0.994000 # Pt
354 3 0.000000 -66.785004 -44.289001 0.994000 # Pt
355 3 0.000000 -68.191002 -42.882999 -0.994000 # Pt
356 3 0.000000 -66.785004 -41.477001 0.994000 # Pt
357 3 0.000000 -68.191002 -40.070999 -0.994000 # Pt
358 3 0.000000 -66.785004 -38.665001 0.994000 # Pt
359 3 0.000000 -68.191002 -37.258999 -0.994000 # Pt
360 3 0.000000 -66.785004 -35.853001 0.994000 # Pt
361 3 0.000000 -68.191002 -34.446999 -0.994000 # Pt
362 3 0.000000 -66.785004 -33.041000 0.994000 # Pt
363 3 0.000000 -68.191002 -31.635000 -0.994000 # Pt
364 3 0.000000 -66.785004 -30.229000 0.994000 # Pt
365 3 0.000000 -68.191002 -28.823000 -0.994000 # Pt
366 3 0.000000 -66.785004 -27.417000 0.994000 # Pt
367 3 0.000000 -68.191002 -26.011000 -0.994000 # Pt
368 3 0.000000 -66.785004 -24.605000 0.994000 # Pt
369 3 0.000000 -68.191002 -23.198999 -0.994000 # Pt
370 3 0.000000 -66.785004 -21.792999 0.994000 # Pt
371 3 0.000000 -68.191002 -20.386999 -0.994000 # Pt
372 3 0.000000 -66.785004 -18.981001 0.994000 # Pt
373 3 0.000000 -68.191002 -17.575001 -0.994000 # Pt
374 3 0.000000 -66.785004 -16.169001 0.994000 # Pt
375 3 0.000000 -68.191002 -14.763000 -0.994000 # Pt
376 3 0.000000 -66.785004 -13.357000 0.994000 # Pt
377 3 0.000000 -68.191002 -11.951000 -0.994000 # Pt
378 3 0.000000 -66.785004 -10.545000 0.994000 # Pt
379 3 0.000000 -68.191002 -9.139000 -0.994000 # Pt
380 3 0.000000 -66.785004 -7.733000 0.994000 # Pt
381 3 0.000000 -68.191002 -6.327000 -0.994000 # Pt
